"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","PBtotal","PBtype","QuantActualTotal","QuantPBtotal","QuantPBtype"
"2846",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","01","Administrative Vehicles","35 ","5006","Commercial Cargo Vehicles","A","Weapon System Cost","35 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2847",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","02","Tactical Vehicles","36 ","5045","5/4T Truck HMMWV (MYP)","A","Weapon System Cost","36 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2848",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","02","Tactical Vehicles","37 ","5050","Motor Transport Modifications","A","Weapon System Cost","37 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2849",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","02","Tactical Vehicles","38 ","5088","Medium Tactical Vehicle Replacement","A","Weapon System Cost","38 ","Add","U",2013,"OCO",NA,NA,10466,NA,NA,32
"2850",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","02","Tactical Vehicles","39 ","5093","Logistics Vehicle System Rep","A","Weapon System Cost","39 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2851",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","02","Tactical Vehicles","40 ","5097","Family of Tactical Trailers","A","Weapon System Cost","40 ","Add","U",2013,"OCO",NA,NA,7642,NA,NA,0
"2852",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","03","Other Support","41 ","5230","Items Less Than $5 Million","A","Weapon System Cost","41 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2853",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","42 ","6054","Environmental Control Equip Assort","A","Weapon System Cost","42 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2854",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","43 ","6274","Bulk Liquid Equipment","A","Weapon System Cost","43 ","Add","U",2013,"OCO",NA,NA,18239,NA,NA,0
"2855",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","44 ","6277","Tactical Fuel Systems","A","Weapon System Cost","44 ","Add","U",2013,"OCO",NA,NA,51359,NA,NA,0
"2856",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","45 ","6366","Power Equipment Assorted","A","Weapon System Cost","45 ","Add","U",2013,"OCO",NA,NA,20247,NA,NA,0
"2857",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","46 ","6518","Amphibious Support Equipment","A","Weapon System Cost","46 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2858",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","47 ","6520","EOD Systems","A","Weapon System Cost","47 ","Add","U",2013,"OCO",NA,NA,362658,NA,NA,207
"2859",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","02","Materials Handling Equipment","48 ","6438","Physical Security Equipment","A","Weapon System Cost","48 ","Add","U",2013,"OCO",NA,NA,55500,NA,NA,0
"2860",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","02","Materials Handling Equipment","49 ","6441","Garrison Mobile Engineer Equipment (GMEE)","A","Weapon System Cost","49 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2861",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","02","Materials Handling Equipment","50 ","6462","Material Handling Equip","A","Weapon System Cost","50 ","Add","U",2013,"OCO",NA,NA,19100,NA,NA,0
"2862",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","02","Materials Handling Equipment","51 ","6468","First Destination Transportation","A","Weapon System Cost","51 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2863",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","03","General Property","52 ","6522","Field Medical Equipment","A","Weapon System Cost","52 ","Add","U",2013,"OCO",NA,NA,15751,NA,NA,0
"2864",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","03","General Property","53 ","6532","Training Devices","A","Weapon System Cost","53 ","Add","U",2013,"OCO",NA,NA,3602,NA,NA,0
"2865",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","03","General Property","54 ","6543","Container Family","A","Weapon System Cost","54 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2866",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","03","General Property","55 ","6544","Family of Construction Equipment","A","Weapon System Cost","55 ","Add","U",2013,"OCO",NA,NA,15900,NA,NA,0
"2867",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","03","General Property","56 ","6613","Rapid Deployable Kitchen","A","Weapon System Cost","56 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2868",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","04","Other Support","57 ","6670","Items Less Than $5 Million","A","Weapon System Cost","57 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2869",2014,"1109N","Procurement, Marine Corps","NAVY","07","Spares and Repair Parts","01","Spares and Repair Parts","58 ","7000","Spares and Repair Parts","A","Weapon System Cost","58 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2870",2014,"1109N","Procurement, Marine Corps","NAVY","20","Undistributed","99","Undistributed","59 ","FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","59 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2871",2014,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","1  ","ATA000","F-35","A","Weapon System Cost","1  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2872",2014,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","1  ","ATA000","F-35","B","Less: Advance Procurement (PY)","1  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2873",2014,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","2  ","ATA000","F-35","C","Advance Procurement (CY)","2  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2874",2014,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","3  ","ATF000","F-22A","A","Weapon System Cost","3  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2875",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","02","Tactical Airlift","4  ","C017A0","C-17A (MYP)","A","Weapon System Cost","4  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2876",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","5  ","C130J0","C-130J","A","Weapon System Cost","5  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2877",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","5  ","C130J0","C-130J","B","Less: Advance Procurement (PY)","5  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2878",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","6  ","C130J0","C-130J","C","Advance Procurement (CY)","6  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2879",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","7  ","C130JH","HC-130J","A","Weapon System Cost","7  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2880",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","7  ","C130JH","HC-130J","B","Less: Advance Procurement (PY)","7  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2881",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","8  ","C130JH","HC-130J","C","Advance Procurement (CY)","8  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2882",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","9  ","C130JM","MC-130J","A","Weapon System Cost","9  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2883",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","9  ","C130JM","MC-130J","B","Less: Advance Procurement (PY)","9  ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2884",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","10 ","C130JM","MC-130J","C","Advance Procurement (CY)","10 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2885",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","11 ","LCA000","C-27J","A","Weapon System Cost","11 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2886",2014,"3010F","Aircraft Procurement, Air Force","AF","03","Trainer Aircraft","01","UPT Trainers","12 ","PFP000","USAFA Powered Flight Program","A","Weapon System Cost","12 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2887",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","13 ","H060MH","HH-60 Loss Replacement/RECAP","A","Weapon System Cost","13 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2888",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","14 ","HCX000","Common Vertical Lift Support Platform (CVLSP)","A","Weapon System Cost","14 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2889",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","15 ","V022A0","CV-22 (MYP)","A","Weapon System Cost","15 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2890",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","15 ","V022A0","CV-22 (MYP)","B","Less: Advance Procurement (PY)","15 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2891",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","16 ","V022A0","CV-22 (MYP)","C","Advance Procurement (CY)","16 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2892",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","17 ","CAPAC0","Civil Air Patrol A/C","A","Weapon System Cost","17 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2893",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","18 ","LAAR00","Light Attack Armed Recon Acft","A","Weapon System Cost","18 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2894",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","19 ","WASP00","STUASL0","A","Weapon System Cost","19 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2895",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","20 ","10TRGT","Target Drones","A","Weapon System Cost","20 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2896",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","21 ","C037A0","C-37A","A","Weapon System Cost","21 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2897",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","22 ","C130JA","AC-130J","A","Weapon System Cost","22 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2898",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","23 ","C130JA","AC-130J","C","Advance Procurement (CY)","23 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2899",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","24 ","HAEUAV","RQ-4","A","Weapon System Cost","24 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2900",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","24 ","HAEUAV","RQ-4","B","Less: Advance Procurement (PY)","24 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2901",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","25 ","HAEUAV","RQ-4","C","Advance Procurement (CY)","25 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2902",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","26 ","MC0130","AC-130J","A","Weapon System Cost","26 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2903",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","26 ","MC0130","AC-130J","B","Less: Advance Procurement (PY)","26 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2904",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","27 ","PRDTB1","MQ-9","A","Weapon System Cost","27 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2905",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","28 ","RQ440P","RQ-4 Block 40 Proc","A","Weapon System Cost","28 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2906",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","29 ","B00200","B-2A","A","Weapon System Cost","29 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2907",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","30 ","B01B00","B-1B","A","Weapon System Cost","30 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2908",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","31 ","B05200","B-52","A","Weapon System Cost","31 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2909",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","32 ","LAIRCM","Large Aircraft Infrared Countermeasures","A","Weapon System Cost","32 ","Add","U",2013,"OCO",NA,NA,139800,NA,NA,0
"2910",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","33 ","A01000","A-10","A","Weapon System Cost","33 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2911",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","34 ","F01500","F-15","A","Weapon System Cost","34 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2912",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","35 ","F01600","F-16","A","Weapon System Cost","35 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2913",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","36 ","F02200","F-22A","A","Weapon System Cost","36 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2914",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","37 ","F03500","F-35 Modifications","A","Weapon System Cost","37 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2915",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","38 ","C00500","C-5","A","Weapon System Cost","38 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2916",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","38 ","C00500","C-5","B","Less: Advance Procurement (PY)","38 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2917",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","39 ","C005M0","C-5M","A","Weapon System Cost","39 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2918",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","39 ","C005M0","C-5M","B","Less: Advance Procurement (PY)","39 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2919",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","40 ","C005M0","C-5M","C","Advance Procurement (CY)","40 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2920",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","41 ","C009C0","C-9C","A","Weapon System Cost","41 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2921",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","42 ","C01700","C-17A","A","Weapon System Cost","42 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2922",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","43 ","C02100","C-21","A","Weapon System Cost","43 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2923",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","44 ","C03200","C-32A","A","Weapon System Cost","44 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2924",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","45 ","C03700","C-37A","A","Weapon System Cost","45 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2925",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","46 ","C1300A","C-130 AMP","A","Weapon System Cost","46 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2926",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","47 ","GLID00","Glider Mods","A","Weapon System Cost","47 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2927",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","48 ","JPAT00","T-6","A","Weapon System Cost","48 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2928",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","49 ","T00100","T-1","A","Weapon System Cost","49 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2929",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","50 ","T03800","T-38","A","Weapon System Cost","50 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2930",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","51 ","00U200","U-2 Mods","A","Weapon System Cost","51 ","Add","U",2013,"OCO",NA,NA,46800,NA,NA,0
"2931",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","52 ","11U200","U-2 Mods","A","Weapon System Cost","52 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2932",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","53 ","C01000","KC-10A (ATCA)","A","Weapon System Cost","53 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2933",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","54 ","C01200","C-12","A","Weapon System Cost","54 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2934",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","55 ","C012WM","MC-12W","A","Weapon System Cost","55 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2935",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","56 ","C02000","C-20 Mods","A","Weapon System Cost","56 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2936",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","57 ","C02500","VC-25A Mod","A","Weapon System Cost","57 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2937",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","58 ","C04000","C-40","A","Weapon System Cost","58 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2938",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","59 ","C13000","C-130","A","Weapon System Cost","59 ","Add","U",2013,"OCO",NA,NA,11400,NA,NA,0
"2939",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","60 ","C13001","C-130 Intel","A","Weapon System Cost","60 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2940",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","61 ","C1300J","C-130J Mods","A","Weapon System Cost","61 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2941",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","62 ","C13500","C-135","A","Weapon System Cost","62 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2942",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","63 ","CALL00","Compass Call Mods","A","Weapon System Cost","63 ","Add","U",2013,"OCO",NA,NA,14000,NA,NA,0
"2943",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","64 ","DARP01","RC-135","A","Weapon System Cost","64 ","Add","U",2013,"OCO",NA,NA,8000,NA,NA,0
"2944",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","65 ","E00300","E-3","A","Weapon System Cost","65 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2945",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","66 ","E00400","E-4","A","Weapon System Cost","66 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2946",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","67 ","E00800","E-8","A","Weapon System Cost","67 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2947",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","68 ","H00100","H-1","A","Weapon System Cost","68 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2948",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","69 ","H06000","H-60","A","Weapon System Cost","69 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2949",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","70 ","HAWK00","RQ-4 Mods","A","Weapon System Cost","70 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2950",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","71 ","HCMC00","HC/MC-130 Modifications","A","Weapon System Cost","71 ","Add","U",2013,"OCO",NA,NA,4700,NA,NA,0
"2951",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","72 ","OTHACF","Other Aircraft","A","Weapon System Cost","72 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2952",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","73 ","PRDT01","MQ-1 Mods","A","Weapon System Cost","73 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2953",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","74 ","PRDTB2","MQ-9 Mods","A","Weapon System Cost","74 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2954",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","75 ","PRDTB3","MQ-9 UAS Payloads","A","Weapon System Cost","75 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2955",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","76 ","RQ4GCM","RQ-4 GSRA/CSRA Mods","A","Weapon System Cost","76 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2956",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","77 ","V02200","CV-22 Mods","A","Weapon System Cost","77 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2957",2014,"3010F","Aircraft Procurement, Air Force","AF","06","Aircraft Spares and Repair Parts","10","Aircraft Spares and Repair Parts","78 ","000999","Initial Spares/Repair Parts","A","Weapon System Cost","78 ","Add","U",2013,"OCO",NA,NA,21900,NA,NA,0
"2958",2014,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","01","Common Support Equipment","79 ","000071","Aircraft Replacement Support Equip","A","Weapon System Cost","79 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2959",2014,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","80 ","A01000","A-10","A","Weapon System Cost","80 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2960",2014,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","81 ","B00100","B-1","A","Weapon System Cost","81 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2961",2014,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","82 ","B00200","B-2A","A","Weapon System Cost","82 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2962",2014,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","83 ","B002B0","B-2a","A","Weapon System Cost","83 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2963",2014,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","84 ","B05200","B-52","A","Weapon System Cost","84 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
"2964",2014,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","85 ","C00500","C-5","A","Weapon System Cost","85 ","Add","U",2013,"OCO",NA,NA,0,NA,NA,0
