"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedTotal","PBtype"
"1766",2015,"0500D","0500","D","Mil Con, Def-Wide","DODEA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","10DESIGN","Planning and Design","U","2014","AuthForAppnAmount","Total",NA,75905,NA
"1767",2015,"0500D","0500","D","Mil Con, Def-Wide","MDA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","14999903","Planning & Design","U","2014","AuthForAppnAmount","Total",NA,10891,NA
"1768",2015,"0500D","0500","D","Mil Con, Def-Wide","NSA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","D14G0004","Planning and Design","U","2014","AuthForAppnAmount","Total",NA,57053,NA
"1769",2015,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","14999999","Planning and Design","U","2014","AuthForAppnAmount","Total",NA,36866,NA
"1770",2015,"0500D","0500","D","Mil Con, Def-Wide","WHS","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","D9999999","Planning and Design","U","2014","AuthForAppnAmount","Total",NA,6931,NA
"1771",2015,"0391D","0391","D","Chem Demil Const","ARMY","01","Chem/Demil Const","KY","KENTUCKY","Ammunition, Explosives, and Toxic Maintenance Facilities","Blue Grass Army Depot","07265400","Ammunition Demilitarization Facility, Ph XIV","U","2014","AuthForAppnAmount","Total",NA,122536,NA
"1772",2015,"0765D","0765","D","Fam Hsg O&M, DW","DLA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","D88S0026","Utilities Account","U","2014","AuthForAppnAmount","Total",NA,288,NA
"1773",2015,"0765D","0765","D","Fam Hsg O&M, DW","NSA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","D88G0017","Utilities Account","U","2014","AuthForAppnAmount","Total",NA,12,NA
"1774",2015,"0765D","0765","D","Fam Hsg O&M, DW","DIA","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","D88L0003","Furnishings Account","U","2014","AuthForAppnAmount","Total",NA,3196,NA
"1775",2015,"0765D","0765","D","Fam Hsg O&M, DW","DLA","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","D88S0024","Furnishings Account","U","2014","AuthForAppnAmount","Total",NA,20,NA
"1776",2015,"0765D","0765","D","Fam Hsg O&M, DW","DLA","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","D88S0025","Services Account","U","2014","AuthForAppnAmount","Total",NA,32,NA
"1777",2015,"0765D","0765","D","Fam Hsg O&M, DW","DLA","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","D92S0029","Management Account","U","2014","AuthForAppnAmount","Total",NA,418,NA
"1778",2015,"0765D","0765","D","Fam Hsg O&M, DW","NSA","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","D88G0013","Furnishings Account","U","2014","AuthForAppnAmount","Total",NA,67,NA
"1779",2015,"0765D","0765","D","Fam Hsg O&M, DW","DIA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","D88L0004","Leasing","U","2014","AuthForAppnAmount","Total",NA,40433,NA
"1780",2015,"0765D","0765","D","Fam Hsg O&M, DW","NSA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","D88G0018","Leasing","U","2014","AuthForAppnAmount","Total",NA,10994,NA
"1781",2015,"0765D","0765","D","Fam Hsg O&M, DW","DLA","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","D88S0027","Maintenance of Real Property","U","2014","AuthForAppnAmount","Total",NA,311,NA
"1782",2015,"0765D","0765","D","Fam Hsg O&M, DW","NSA","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","D88G0019","Maintenance of Real Property","U","2014","AuthForAppnAmount","Total",NA,74,NA
"1783",2015,"0804D","0804","D","NATO Sec Inv Prgm","DEFW","01","Nato Sec Inv Pgm","ZU","WORLDWIDE UNSPECIFIED","Nato Security Investment Program","Nato Security Investment Program","D96D0005","Nato Security Investment Program","U","2014","AuthForAppnAmount","Total",NA,199700,NA
"1784",2015,"0834D","0834","D","Fam Hsg Improve Fund","DEFW","10","PROG EXPENSES","ZU","WORLDWIDE UNSPECIFIED","DoD Family Housing Improvement Fund","Unspecified Worldwide Locations","D99D0004","Family Housing Improvement Fund","U","2014","AuthForAppnAmount","Total",NA,1780,NA
"1785",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Misc Items & Equip Maint Facilities","Concord","07608700","General Purpose Maintenance Shop","U","2015","AuthForAppnAmount","Base",NA,NA,5300
"1786",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Airfield Operational Buildings","Concord","07609300","Access Control Point","U","2015","AuthForAppnAmount","Base",NA,NA,9900
"1787",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Aircraft Maintenance Facilities","Fort Irwin","08137200","Unmanned Aerial Vehicle Hangar","U","2015","AuthForAppnAmount","Base",NA,NA,45000
"1788",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","Aircraft Maintenance Facilities","Fort Carson, Colorado","07730500","Aircraft Maintenance Hangar","U","2015","AuthForAppnAmount","Base",NA,NA,60000
"1789",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","Aircraft Maintenance Facilities","Fort Carson, Colorado","08135700","Unmanned Aerial Vehicle Hangar","U","2015","AuthForAppnAmount","Base",NA,NA,29000
"1790",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","Airfield Operational Buildings","Fort Shafter","07066800","Command and Control Facility (SCIF)","U","2015","AuthForAppnAmount","Base",NA,NA,96000
"1791",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Aircraft Maintenance Facilities","Fort Campbell, Kentucky","07354200","Unmanned Aerial Vehicle Hangar","U","2015","AuthForAppnAmount","Base",NA,NA,23000
"1792",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Aircraft Maintenance Facilities","Fort Drum, New York","08134900","Unmanned Aerial Vehicle Hangar","U","2015","AuthForAppnAmount","Base",NA,NA,27000
"1793",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Enlisted Personnel Unaccompanied Personnel Housing","U.S. Military Academy","08118700","Cadet Barracks, Incr 3","U","2015","AuthForAppnAmount","Base",NA,NA,58000
"1794",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","Tank and Automotive Maintenance Facilities","Letterkenny Army Depot","06964900","Rebuild Shop","U","2015","AuthForAppnAmount","Base",NA,NA,16000
"1795",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","Enlisted Personnel Unaccompanied Personnel Housing","Fort Jackson","05193700","Trainee Barracks Complex 3, Ph1","U","2015","AuthForAppnAmount","Base",NA,NA,52000
"1796",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Vehicle Facilities","Joint Base Langley-Eustis","07327200","Tactical Vehicle Hardstand","U","2015","AuthForAppnAmount","Base",NA,NA,7700
"1797",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","GB","GUANTANAMO BAY, CUBA","Dispensaries & Clinics","Guantanamo Bay","08139300","Health Clinic","U","2015","AuthForAppnAmount","Base",NA,NA,11800
"1798",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","GB","GUANTANAMO BAY, CUBA","Unaccom Personnel Housing Mess Fac","Guantanamo Bay","08163500","Dining Facility","U","2015","AuthForAppnAmount","Base",NA,NA,12000
"1799",2015,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","JA","JAPAN","Install & Ready-Issue Ammunition Storage","Kadena AB","07783100","Missile Magazine","U","2015","AuthForAppnAmount","Base",NA,NA,10600
"1800",2015,"2050A","2050","A","MILCON, Army","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","07243800","Minor Construction FY15","U","2015","AuthForAppnAmount","Base",NA,NA,25000
"1801",2015,"2050A","2050","A","MILCON, Army","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","07243400","Planning and Design FY15","U","2015","AuthForAppnAmount","Base",NA,NA,18127
"1802",2015,"2050A","2050","A","MILCON, Army","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Host Nation Support (P&D)","Unspecified Worldwide Locations","07243600","Host Nation Support FY15","U","2015","AuthForAppnAmount","Base",NA,NA,33000
"1803",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","ME","MAINE","Training Buildings","Augusta","23011300","National Guard Reserve Center","U","2015","AuthForAppnAmount","Base",NA,NA,30000
"1804",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","Training Buildings","Havre De Grace","24016500","National Guard Readiness Center","U","2015","AuthForAppnAmount","Base",NA,NA,12400
"1805",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MT","MONTANA","Training Buildings","Helena","30012800","National Guard Readiness Center Add/Alt","U","2015","AuthForAppnAmount","Base",NA,NA,38000
"1806",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","Tank and Automotive Maintenance Facilities","Valley City","38007300","National Guard Vehicle Maintenance Shop","U","2015","AuthForAppnAmount","Base",NA,NA,10800
"1807",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","VT","VERMONT","Tank and Automotive Maintenance Facilities","North Hyde Park","50003600","National Guard Vehicle Maintenance Shop","U","2015","AuthForAppnAmount","Base",NA,NA,4400
"1808",2015,"2085A","2085","A","MILCON, ARNG","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","99002200","Unspecified Minor Construction","U","2015","AuthForAppnAmount","Base",NA,NA,13720
"1809",2015,"2085A","2085","A","MILCON, ARNG","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","99003300","Planning and Design","U","2015","AuthForAppnAmount","Base",NA,NA,17600
"1810",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Fresno","07190100","Army Reserve Center/AMSA","U","2015","AuthForAppnAmount","Base",NA,NA,22000
"1811",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","Training Buildings","Fort Carson, Colorado","08195900","Training Building Addition","U","2015","AuthForAppnAmount","Base",NA,NA,5000
"1812",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Training Buildings","Joint Base Mcguire-Dix-Lakehurst","07715100","Army Reserve Center","U","2015","AuthForAppnAmount","Base",NA,NA,26000
"1813",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Training Buildings","Mattydale","06766100","Army Reserve Center/AMSA","U","2015","AuthForAppnAmount","Base",NA,NA,23000
"1814",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Training Buildings","Fort Lee","07229100","TASS Training Center","U","2015","AuthForAppnAmount","Base",NA,NA,16000
"1815",2015,"2086A","2086","A","MILCON, Army R","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","07267300","Unspecified Minor Construction","U","2015","AuthForAppnAmount","Base",NA,NA,3609
"1816",2015,"2086A","2086","A","MILCON, Army R","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","07267400","Planning and Design","U","2015","AuthForAppnAmount","Base",NA,NA,8337
"1817",2015,"0720A","0720","A","Fam Hsg Con, Army","ARMY","01","FH NEWCONSTRUCT","IL","ILLINOIS","Fam Hsg Dewellings","Rock Island","07553600","Family Housing New Construction","U","2015","AuthForAppnAmount","Base",NA,NA,19500
"1818",2015,"0720A","0720","A","Fam Hsg Con, Army","ARMY","01","FH NEWCONSTRUCT","KR","KOREA","Fam Hsg Dewellings","Camp Walker","08123000","Family Housing New Construction","U","2015","AuthForAppnAmount","Base",NA,NA,57800
"1819",2015,"0720A","0720","A","Fam Hsg Con, Army","ARMY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Family Housing P&D","Unspecified Worldwide Locations","07196500","Family Housing P & D","U","2015","AuthForAppnAmount","Base",NA,NA,1309
"1820",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","19350000","Utilities","U","2015","AuthForAppnAmount","Base",NA,NA,82686
"1821",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","19100000","Management Account","U","2015","AuthForAppnAmount","Base",NA,NA,3117
"1822",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","19110000","Management Account","U","2015","AuthForAppnAmount","Base",NA,NA,43480
"1823",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","19120000","Services","U","2015","AuthForAppnAmount","Base",NA,NA,9108
"1824",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","19130000","Furnishings","U","2015","AuthForAppnAmount","Base",NA,NA,14136
"1825",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","19140000","Miscellaneous","U","2015","AuthForAppnAmount","Base",NA,NA,700
"1826",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","19400000","Leased Housing","U","2015","AuthForAppnAmount","Base",NA,NA,112504
"1827",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","19200000","Maintenance of Real Property Facilities","U","2015","AuthForAppnAmount","Base",NA,NA,65245
"1828",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","19500000","Military Housing Privitization Initiative","U","2015","AuthForAppnAmount","Base",NA,NA,20000
"1829",2015,"051601A","051601","A","DoD BRAC - Army","ARMY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Army","90000600","Base Realignment and Closure","U","2015","AuthForAppnAmount","Base",NA,NA,84417
"1830",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","AZ","ARIZONA","Depot & Arsenal Covered Storage","Yuma","62974617","Aviation Maintenance and Support Complex","U","2015","AuthForAppnAmount","Base",NA,NA,16608
"1831",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Communications Facilities Other Than Buildings","Bridgeport","67399222","E-LMR Communications Towers","U","2015","AuthForAppnAmount","Base",NA,NA,16180
"1832",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Heat Transmission & Dist Lines","San Diego","00245800","Steam Distribution System Decentralization","U","2015","AuthForAppnAmount","Base",NA,NA,47110
"1833",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DC","DISTRICT OF COLUMBIA","Electronic and Communications Equip RDT&E Buildings","District Of Columbia","68469275","Electronics Science and Technology Laboratory","U","2015","AuthForAppnAmount","Base",NA,NA,31735
"1834",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Airfield Runways","Jacksonville","00207631","P-8A Runway Thresholds and Taxiways","U","2015","AuthForAppnAmount","Base",NA,NA,21652
"1835",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Airfield Aprons","Jacksonville","00207664","MH60 Parking Apron","U","2015","AuthForAppnAmount","Base",NA,NA,8583
"1836",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Training Buildings","Mayport","60201423","LCS Operational Training Facility","U","2015","AuthForAppnAmount","Base",NA,NA,20520
"1837",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Tank and Automotive Maintenance Facilities","Kaneohe Bay","00318861","Facility Modifications for VMU, MWSD, & CH53E","U","2015","AuthForAppnAmount","Base",NA,NA,51182
"1838",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Roads","Kaneohe Bay","00318924","Road and Infrastructure Improvements","U","2015","AuthForAppnAmount","Base",NA,NA,2200
"1839",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Training Buildings","Pearl Harbor","62813048","Submarine Maneuvering Room Trainer Facility","U","2015","AuthForAppnAmount","Base",NA,NA,9698
"1840",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","MD","MARYLAND","Training Buildings","Annapolis","61152621","Center for Cyber Security Studies Building","U","2015","AuthForAppnAmount","Base",NA,NA,120112
"1841",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","MD","MARYLAND","Rdt&E Science Laborartories","Indian Head","61151190","Advanced Energetics Research Lab Complex Ph 2","U","2015","AuthForAppnAmount","Base",NA,NA,15346
"1842",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","MD","MARYLAND","Electronic and Communications Equip RDT&E Buildings","Patuxent River","47608155","Atlantic Test Range Facility","U","2015","AuthForAppnAmount","Base",NA,NA,9860
"1843",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NV","NEVADA","Training Buildings","Fallon","60495420","Air Wing Training Facility","U","2015","AuthForAppnAmount","Base",NA,NA,27763
"1844",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NV","NEVADA","Aircraft Maintenance Facilities","Fallon","60495430","Facility Alteration for F-35 Training Mission","U","2015","AuthForAppnAmount","Base",NA,NA,3499
"1845",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Potable Water Supply, Treatment & Storage","Cherry Point Marine Corps Air Station","00146193","Water Treatment Plant Replacement","U","2015","AuthForAppnAmount","Base",NA,NA,41588
"1846",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","PA","PENNSYLVANIA","Propulsion RDT&E Buildings","Philadelphia","32414547","Ohio Replacement Power & Propulsion Facility","U","2015","AuthForAppnAmount","Base",NA,NA,23985
"1847",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Training Buildings","Charleston","42237099","Nuclear Power Operational Support Facility","U","2015","AuthForAppnAmount","Base",NA,NA,35716
"1848",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Rdt&E Science Laborartories","Dahlgren","61151287","Missile Support Facility","U","2015","AuthForAppnAmount","Base",NA,NA,27313
"1849",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Ship Operational Buildings","Norfolk","50092354","EOD Consolidated Ops & Logistics Facilities","U","2015","AuthForAppnAmount","Base",NA,NA,39274
"1850",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Ships and Spares Maintenance Facilities","Portsmouth","32443527","Submarine Maintenance Facility","U","2015","AuthForAppnAmount","Base",NA,NA,9743
"1851",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Depot & Arsenal Ammunition Storage","Quantico","00264635","Ammunition Supply Point Expansion","U","2015","AuthForAppnAmount","Base",NA,NA,12613
"1852",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Enlisted Personnel Unaccompanied Personnel Housing","Yorktown","69212991","Bachelor Enlisted Quarters","U","2015","AuthForAppnAmount","Base",NA,NA,19152
"1853",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Training Buildings","Yorktown","69212992","FAST Company Training Facility","U","2015","AuthForAppnAmount","Base",NA,NA,7836
"1854",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Aircraft Maintenance Facilities","Whidbey Island","00620259","P-8A Aircraft Apron and Supporting Facilities","U","2015","AuthForAppnAmount","Base",NA,NA,24390
"1855",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Ships and Spares Maintenance Facilities","Bremerton","68436422","Integrated Water Treatment Syst. DD 1, 2, & 5","U","2015","AuthForAppnAmount","Base",NA,NA,16401
"1856",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Piers and Wharfs","Kitsap","68436990","Explosives Handling Wharf #2 (INC)","U","2015","AuthForAppnAmount","Base",NA,NA,83778
"1857",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Piers and Wharfs","Port Angeles","68436993","TPS Port Angeles Forward Operating Location","U","2015","AuthForAppnAmount","Base",NA,NA,20638
"1858",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","BI","BAHRAIN ISLAND","Aircraft Maintenance Facilities","SW Asia","63005955","P-8A Hangar","U","2015","AuthForAppnAmount","Base",NA,NA,27826
"1859",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","GU","GUAM","Misc Items & Equip Maint Facilities","Joint Region Marianas","61755230","GSE Shops at North Ramp","U","2015","AuthForAppnAmount","Base",NA,NA,21880
"1860",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","GU","GUAM","Misc Items & Equip Maint Facilities","Joint Region Marianas","61755240","MWSS Facilities at North Ramp","U","2015","AuthForAppnAmount","Base",NA,NA,28771
"1861",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","JA","JAPAN","Aircraft Maintenance Facilities","Iwakuni","62613602","Security Mods DPRI MC167-T (CVW-5 E2D EA-18G)","U","2015","AuthForAppnAmount","Base",NA,NA,6415
"1862",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","JA","JAPAN","Aircraft Maintenance Facilities","Kadena AB","67400803","Aircraft Maint Hangar Alterations and SAP-F","U","2015","AuthForAppnAmount","Base",NA,NA,19411
"1863",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","JA","JAPAN","Other Airfield Pavements","Okinawa","67400801","LHD Practice Site Improvements","U","2015","AuthForAppnAmount","Base",NA,NA,35685
"1864",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","JA","JAPAN","Aircraft Maintenance Facilities","MCAS Futenma","67400213","Hangar & Rinse Facility Modernizations","U","2015","AuthForAppnAmount","Base",NA,NA,4639
"1865",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SP","SPAIN","Electric Power Source","Rota","62863712","Ship Berthing Power Upgrades","U","2015","AuthForAppnAmount","Base",NA,NA,20233
"1866",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ZU","WORLDWIDE UNSPECIFIED","Training Buildings","Unspecified Worldwide Locations","63042327","F-35C Operational Training Facility","U","2015","AuthForAppnAmount","Base",NA,NA,22391
"1867",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ZU","WORLDWIDE UNSPECIFIED","Aircraft Maintenance Facilities","Unspecified Worldwide Locations","63042328","F-35C Facility Addition and Modification","U","2015","AuthForAppnAmount","Base",NA,NA,16594
"1868",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","Other Operational","Camp Lemonier, Djibouti","3379A330","Entry Control Point","U","2015","AuthForAppnAmount","Base",NA,NA,9923
"1869",2015,"1205N","1205","N","Mil Con, Navy","NAVY","02","MINOR CONST","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","64481400","Unspecified Minor Construction","U","2015","AuthForAppnAmount","Base",NA,NA,7163
"1870",2015,"1205N","1205","N","Mil Con, Navy","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64482044","MCON Design Funds","U","2015","AuthForAppnAmount","Base",NA,NA,33366
"1871",2015,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","PA","PENNSYLVANIA","Training Buildings","Pittsburgh","68479149","Reserve Training Center - Pittsburgh, PA","U","2015","AuthForAppnAmount","Base",NA,NA,17650
"1872",2015,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","WA","WASHINGTON","Aircraft Maintenance Facilities","Whidbey Island","00620234","C-40 Aircraft Maintenance Hangar","U","2015","AuthForAppnAmount","Base",NA,NA,27755
"1873",2015,"1235N","1235","N","Mil Con, Navy Res","NAVY","02","MINOR CONST","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","64069004","MCNR Unspecified Minor Construction","U","2015","AuthForAppnAmount","Base",NA,NA,4000
