"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedTotalQuantity","EnactedType","PBtotal","PBtype","QuantActualTotal","QuantEnactedType","QuantPBtotal","QuantPBtype"
"2674",2015,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","13","Satellite Communications","91 ","3215","Satellite Communications Systems","A","Weapon System Cost","91 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2675",2015,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","13","Satellite Communications","92 ","3216","Navy Multiband Terminal (NMT)","A","Weapon System Cost","92 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2676",2015,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","93 ","3302","JCS Communications Equipment","A","Weapon System Cost","93 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2677",2015,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","94 ","3303","Electrical Power Systems","A","Weapon System Cost","94 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2678",2015,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","15","Cryptographic Equipment","95 ","3415","Info Systems Security Program (ISSP)","A","Weapon System Cost","95 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2679",2015,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","15","Cryptographic Equipment","96 ","3417","MIO Intel Exploitation Team","A","Weapon System Cost","96 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2680",2015,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","16","Cryptologic Equipment","97 ","3501","Cryptologic Communications Equip","A","Weapon System Cost","97 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2681",2015,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","17","Other Electronic Support","98 ","3620","Coast Guard Equipment","A","Weapon System Cost","98 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2682",2015,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","19","Drug Interdiction Support","99 ","3820","Other Drug Interdiction Support","A","Weapon System Cost","99 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2683",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","01","Sonobuoys","100","4048","Sonobuoys - All Types","A","Weapon System Cost","100","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2684",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","101","4204","Weapons Range Support Equipment","A","Weapon System Cost","101","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2685",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","102","4208","Expeditionary Airfields","A","Weapon System Cost","102","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2686",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","103","4213","Aircraft Support Equipment","A","Weapon System Cost","103","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2687",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","104","4214","Aircraft Rearming Equipment","A","Weapon System Cost","104","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2688",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","105","4216","Aircraft Launch & Recovery Equipment","A","Weapon System Cost","105","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2689",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","106","4226","Meteorological Equipment","A","Weapon System Cost","106","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2690",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","107","4242","DCRS/DPL","A","Weapon System Cost","107","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2691",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","108","4244","Aviation Life Support","A","Weapon System Cost","108","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2692",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","109","4248","Airborne Mine Countermeasures","A","Weapon System Cost","109","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2693",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","110","4255","Lamps MK III Shipboard Equipment","A","Weapon System Cost","110","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2694",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","111","4264","Portable Electronic Maintenance Aids","A","Weapon System Cost","111","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2695",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","112","4265","Other Aviation Support Equipment","A","Weapon System Cost","112","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2696",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","113","4267","Autonomic Logistics Information System (ALIS)","A","Weapon System Cost","113","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2697",2015,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","114","4268","Aviation Support Equipment","A","Weapon System Cost","114","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2698",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","02","Ship Gun System Equipment","115","5111","Ship Gun Systems Equipment","A","Weapon System Cost","115","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2699",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","02","Ship Gun System Equipment","116","5112","Naval Fires Control System","A","Weapon System Cost","116","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2700",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","02","Ship Gun System Equipment","117","5209","Gun Fire Control Equipment","A","Weapon System Cost","117","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2701",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","118","5231","Ship Missile Support Equipment","A","Weapon System Cost","118","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2702",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","119","5237","NATO Seasparrow","A","Weapon System Cost","119","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2703",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","120","5238","RAM GMLS","A","Weapon System Cost","120","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2704",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","121","5239","Ship Self Defense System","A","Weapon System Cost","121","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2705",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","122","5246","AEGIS Support Equipment","A","Weapon System Cost","122","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2706",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","123","5253","Tomahawk Support Equipment","A","Weapon System Cost","123","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2707",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","124","5260","Vertical Launch Systems","A","Weapon System Cost","124","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2708",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","125","5265","Maritime Integrated Planning System-MIPS","A","Weapon System Cost","125","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2709",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","04","FBM Support Equipment","126","5358","Strategic Missile Systems Equip","A","Weapon System Cost","126","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2710",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","ASW Support Equipment","127","5420","SSN Combat Control Systems","A","Weapon System Cost","127","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2711",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","ASW Support Equipment","128","5429","ASW Support Equipment","A","Weapon System Cost","128","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2712",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","ASW Support Equipment","129","5431","Submarine ASW Support Equipment","A","Weapon System Cost","129","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2713",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","ASW Support Equipment","130","5449","Surface ASW Support Equipment","A","Weapon System Cost","130","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2714",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","ASW Support Equipment","131","5455","ASW Range Support Equipment","A","Weapon System Cost","131","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2715",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","06","Other Ordnance Support Equipment","132","5509","Explosive Ordnance Disposal Equip","A","Weapon System Cost","132","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2716",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","06","Other Ordnance Support Equipment","133","5543","Items Less Than $5 Million","A","Weapon System Cost","133","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2717",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","134","5530","Anti-Ship Missile Decoy System","A","Weapon System Cost","134","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2718",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","135","5660","Surface Training Device Mods","A","Weapon System Cost","135","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2719",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","136","5661","Submarine Training Device Mods","A","Weapon System Cost","136","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2720",2015,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","137","5662","Training Device Mods","A","Weapon System Cost","137","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2721",2015,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","138","6003","Passenger Carrying Vehicles","A","Weapon System Cost","138","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2722",2015,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","139","6007","General Purpose Trucks","A","Weapon System Cost","139","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2723",2015,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","140","6024","Construction & Maintenance Equip","A","Weapon System Cost","140","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2724",2015,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","141","6027","Fire Fighting Equipment","A","Weapon System Cost","141","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2725",2015,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","142","6028","Tactical Vehicles","A","Weapon System Cost","142","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2726",2015,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","143","6033","Amphibious Equipment","A","Weapon System Cost","143","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2727",2015,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","144","6058","Pollution Control Equipment","A","Weapon System Cost","144","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2728",2015,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","145","6060","Items Under $5 Million","A","Weapon System Cost","145","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2729",2015,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","146","6075","Physical Security Vehicles","A","Weapon System Cost","146","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2730",2015,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","147","7015","Materials Handling Equipment","A","Weapon System Cost","147","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2731",2015,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","148","7050","Other Supply Support Equipment","A","Weapon System Cost","148","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2732",2015,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","149","7066","First Destination Transportation","A","Weapon System Cost","149","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2733",2015,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","150","7069","Special Purpose Supply Systems","A","Weapon System Cost","150","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2734",2015,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","01","Training Devices","151","8081","Training Support Equipment","A","Weapon System Cost","151","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2735",2015,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","152","8106","Command Support Equipment","A","Weapon System Cost","152","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2736",2015,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","153","8108","Education Support Equipment","A","Weapon System Cost","153","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2737",2015,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","154","8109","Medical Support Equipment","A","Weapon System Cost","154","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2738",2015,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","156","8114","Naval MIP Support Equipment","A","Weapon System Cost","156","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2739",2015,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","157","8118","Operating Forces Support Equipment","A","Weapon System Cost","157","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2740",2015,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","158","8120","C4ISR Equipment","A","Weapon System Cost","158","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2741",2015,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","159","8126","Environmental Support Equipment","A","Weapon System Cost","159","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2742",2015,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","160","8128","Physical Security Equipment","A","Weapon System Cost","160","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2743",2015,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","161","8161","Enterprise Information Technology","A","Weapon System Cost","161","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2744",2015,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","05","Other","164","8164","Next Generation Enterprise Service","A","Weapon System Cost","164","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2745",2015,"1810N","Other Procurement, Navy",NA,"07","Personnel & Command Support Equip","99","Classified Programs",NA,"9999999999","Classified Programs",NA,NA,NA,"Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2746",2015,"1810N","Other Procurement, Navy","NAVY","08","Spares and Repair Parts","01","Spares and Repair Parts","165","9020","Spares and Repair Parts","A","Weapon System Cost","165","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2747",2015,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","1  ","2021","AAV7A1 PIP","A","Weapon System Cost","1  ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2748",2015,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","2  ","2038","LAV PIP","A","Weapon System Cost","2  ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2749",2015,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery and Other Weapons","3  ","2064","Expeditionary Fire Support System","A","Weapon System Cost","3  ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2750",2015,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery and Other Weapons","4  ","2185","155mm Lightweight Towed Howitzer","A","Weapon System Cost","4  ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2751",2015,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery and Other Weapons","5  ","2212","High Mobility Artillery Rocket System","A","Weapon System Cost","5  ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2752",2015,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery and Other Weapons","6  ","2220","Weapons and Combat Vehicles Under $5 Million","A","Weapon System Cost","6  ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2753",2015,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","04","Other Support","7  ","2061","Modification Kits","A","Weapon System Cost","7  ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2754",2015,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","04","Other Support","8  ","2208","Weapons Enhancement Program","A","Weapon System Cost","8  ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2755",2015,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","9  ","3006","Ground Based Air Defense","A","Weapon System Cost","9  ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2756",2015,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","10 ","3011","Javelin","A","Weapon System Cost","10 ","Add","U",2014,"OCO",NA,NA,NA,29334,NA,NA,NA,0,NA,NA
"2757",2015,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","11 ","3016","Follow On To SMAW","A","Weapon System Cost","11 ","Add","U",2014,"OCO",NA,NA,NA,105,NA,NA,NA,0,NA,NA
"2758",2015,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","12 ","3017","Anti-Armor Weapons System-Heavy (AAWS-H)","A","Weapon System Cost","12 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2759",2015,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","03","Other Support","13 ","3123","Modification Kits","A","Weapon System Cost","13 ","Add","U",2014,"OCO",NA,NA,NA,12981,NA,NA,NA,0,NA,NA
"2760",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","04","Command and Control Systems","14 ","4190","Unit Operations Center","A","Weapon System Cost","14 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2761",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","04","Command and Control Systems","15 ","4644","Common Aviation Command and Control System (C","A","Weapon System Cost","15 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2762",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","07","Repair and Test Equipment","16 ","4181","Repair and Test Equipment","A","Weapon System Cost","16 ","Add","U",2014,"OCO",NA,NA,NA,16081,NA,NA,NA,0,NA,NA
"2763",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","09","Other Support (Tel)","17 ","4617","Combat Support System","A","Weapon System Cost","17 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2764",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","09","Other Support (Tel)","18 ","4652","Modification Kits","A","Weapon System Cost","18 ","Add","U",2014,"OCO",NA,NA,NA,2831,NA,NA,NA,0,NA,NA
"2765",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","14","Command and Control System (Non-Tel)","19 ","4620","Items Under $5 Million (Comm & Elec)","A","Weapon System Cost","19 ","Add","U",2014,"OCO",NA,NA,NA,8170,NA,NA,NA,0,NA,NA
"2766",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","14","Command and Control System (Non-Tel)","20 ","4640","Air Operations C2 Systems","A","Weapon System Cost","20 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2767",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","15","Radar + Equipment (Non-Tel)","21 ","4650","Radar Systems","A","Weapon System Cost","21 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2768",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","15","Radar + Equipment (Non-Tel)","22 ","4655","U","A","Weapon System Cost","22 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2769",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","15","Radar + Equipment (Non-Tel)","23 ","4737","RQ-21 UAS","A","Weapon System Cost","23 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2770",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","16","Intell/Comm Equipment (Non-Tel)","24 ","4733","Fire Support System","A","Weapon System Cost","24 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2771",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","16","Intell/Comm Equipment (Non-Tel)","25 ","4747","Intelligence Support Equipment","A","Weapon System Cost","25 ","Add","U",2014,"OCO",NA,NA,NA,2700,NA,NA,NA,0,NA,NA
"2772",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","16","Intell/Comm Equipment (Non-Tel)","28 ","4757","RQ-11 UAV","A","Weapon System Cost","28 ","Add","U",2014,"OCO",NA,NA,NA,2830,NA,NA,NA,0,NA,NA
"2773",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","16","Intell/Comm Equipment (Non-Tel)","30 ","4767","DCGS-MC","A","Weapon System Cost","30 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2774",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","18","Other Comm/Elec Equipment (Non-Tel)","31 ","4930","Night Vision Equipment","A","Weapon System Cost","31 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2775",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","19","Other Support (Non-Tel)","32 ","4625","Next Generation Enterprise Network (NGEN)","A","Weapon System Cost","32 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2776",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","19","Other Support (Non-Tel)","33 ","4630","Common Computer Resources","A","Weapon System Cost","33 ","Add","U",2014,"OCO",NA,NA,NA,4366,NA,NA,NA,0,NA,NA
"2777",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","19","Other Support (Non-Tel)","34 ","4631","Command Post Systems","A","Weapon System Cost","34 ","Add","U",2014,"OCO",NA,NA,NA,265,NA,NA,NA,0,NA,NA
"2778",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","19","Other Support (Non-Tel)","35 ","4633","Radio Systems","A","Weapon System Cost","35 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2779",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","19","Other Support (Non-Tel)","36 ","4634","Comm Switching & Control Systems","A","Weapon System Cost","36 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"2780",2015,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","19","Other Support (Non-Tel)","37 ","4635","Comm & Elec Infrastructure Support","A","Weapon System Cost","37 ","Add","U",2014,"OCO",NA,NA,NA,0,NA,NA,NA,0,NA,NA
