"","SourceFiscalYear","Account","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","Treasury.Agency","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"110",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","AIRFIELD OPERATIONAL BUILDINGS","SCHOFIELD BARRACKS","2009","Brigade Complex","A","Total",NA,NA,NA,260000,NA
"111",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","MISC UTILITIES-SQUARE FEET","SCHOFIELD BARRACKS","2009","Infrastructure Expansion","A","Total",NA,NA,NA,304000,NA
"112",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","COMMUNICATION BUILDINGS","WAHIAWA","2009","Wideband SATCOM Operations Center","A","Total",NA,NA,NA,160000,NA
"113",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","DEPOT & ARSENAL AMMUNITION STORAGE","CRANE ARMY AMMUNITION PLANT","2009","Ready Service Magazine Complex","A","Total",NA,NA,NA,33200,NA
"114",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IT","ITALY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","VICENZA","2009","Bde Complex-Barracks/Community, Incr 2","A","Total",NA,NA,NA,45000,NA
"115",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IT","ITALY","AIRFIELD OPERATIONAL BUILDINGS","VICENZA","2009","Bde Complex-Operations Spt Fac, Incr 2","A","Total",NA,NA,NA,45000,NA
"116",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IT","ITALY","FAMILY & CHILD SUPPORT FACILITIES","VICENZA","2009","Child Youth Services Center","A","Total",NA,NA,NA,48000,NA
"117",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","JA","JAPAN","AIRFIELD OPERATIONAL BUILDINGS","CAMP ZAMA","2009","Sensitive Compartmented Information Fac","A","Total",NA,NA,NA,9400,NA
"118",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","JA","JAPAN","SIMULATION FACILITIES","SAGAMIHARA","2009","Battle Command Training Center","A","Total",NA,NA,NA,70000,NA
"119",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KR","KOREA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","CAMP HUMPHREYS","2009","Vehicle Maintenance Shop","A","Total",NA,NA,NA,80000,NA
"120",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","RELIGIOUS FACILITIES","FORT LEAVENWORTH","2009","Chapel Complex Ph 2","A","Total",NA,NA,NA,16800,NA
"121",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","AIRFIELD OPERATIONAL BUILDINGS","FORT RILEY, KANSAS","2009","Battalion Complex","A","Total",NA,NA,NA,152000,NA
"122",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","AIRFIELD OPERATIONAL BUILDINGS","FORT RILEY, KANSAS","2009","Brigade Complex","A","Total",NA,NA,NA,316000,NA
"123",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","FOOD SERVICE FAC","FORT RILEY, KANSAS","2009","Commissary","A","Total",NA,NA,NA,92000,NA
"124",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","SAFETY, DISP, & REHAB FAC","FORT RILEY, KANSAS","2009","Fire Station","A","Total",NA,NA,NA,12000,NA
"125",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","RAILROAD TRACKS","FORT RILEY, KANSAS","2009","Rail Siding","A","Total",NA,NA,NA,60000,NA
"126",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","AIRFIELD OPERATIONAL BUILDINGS","FORT CAMPBELL, KENTUCKY","2009","Battalion Complex","A","Total",NA,NA,NA,148000,NA
"127",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","FAMILY & CHILD SUPPORT FACILITIES","FORT CAMPBELL, KENTUCKY","2009","Child Development Center","A","Total",NA,NA,NA,34400,NA
"128",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","OTHER OPERATIONAL","FORT CAMPBELL, KENTUCKY","2009","School Age Services Center","A","Total",NA,NA,NA,40000,NA
"129",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","TRAINING SUPPORT FACILITIES","FORT CAMPBELL, KENTUCKY","2009","Training Support Center","A","Total",NA,NA,NA,62052,NA
"130",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT CAMPBELL, KENTUCKY","2009","Unit Maintenance Facilities","A","Total",NA,NA,NA,188000,NA
"131",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","FAMILY & CHILD SUPPORT FACILITIES","FORT KNOX","2009","Child Development Center","A","Total",NA,NA,NA,4400,NA
"132",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","LA","LOUISIANA","AIRFIELD OPERATIONAL BUILDINGS","FORT POLK, LOUISIANA","2009","Unit Operations Facilities","A","Total",NA,NA,NA,116000,NA
"133",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MI","MICHIGAN","AIRFIELD OPERATIONAL BUILDINGS","DETROIT ARSENAL","2009","Access Control Point","A","Total",NA,NA,NA,24400,NA
"134",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","RELIGIOUS FACILITIES","FORT LEONARD WOOD","2009","Chapel Complex Increment II","A","Total",NA,NA,NA,14000,NA
"135",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","AIRFIELD OPERATIONAL BUILDINGS","FORT LEONARD WOOD","2009","Mine Detection Training Facility & K-9 Ken","A","Total",NA,NA,NA,43200,NA
"136",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","TRAINING RANGES","FORT LEONARD WOOD","2009","Training Support Center","A","Total",NA,NA,NA,74000,NA
"137",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","TRAINING RANGES","FORT LEONARD WOOD","2009","Urban Assault Course","A","Total",NA,NA,NA,9400,NA
"138",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","FORT LEONARD WOOD","2009","Wastewater Treatment Plant","A","Total",NA,NA,NA,29600,NA
"139",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","AMMUNITION, EXPLOSIVES, & TOXIC PROD FAC.","MISSISSIPPI ARMY AMMUNITION PLANT","2009","Major Caliber Loading Plant","A","Total",NA,NA,NA,196000,NA
"140",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","RELIGIOUS FACILITIES","FORT BRAGG","2009","Chapel","A","Total",NA,NA,NA,46400,NA
"141",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","MED & MED SUPPORT FAC","FORT BRAGG","2009","Mass Casualty Facility","A","Total",NA,NA,NA,5200,NA
"142",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","TRAINING SUPPORT FACILITIES","FORT BRAGG","2009","Training Support Center","A","Total",NA,NA,NA,82000,NA
"143",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","POTABLE WATER DISTRIBUTION SYSTEM","FORT BRAGG","2009","Utility Upgrade (Camp MacKall)","A","Total",NA,NA,NA,12800,NA
"144",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT BRAGG","2009","Warrior in Transition (WT) Complex","A","Total",NA,NA,NA,352000,NA
"145",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","PROPULSION RDT&E BUILDINGS","PICATINNY ARSENAL","2009","Ballistic Evaluation Facility Ph 1","A","Total",NA,NA,NA,39600,NA
"146",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NL","NETHERLANDS","FAMILY & CHILD SUPPORT FACILITIES","SCHINNEN EMMA MINE","2009","Child Development Center","A","Total",NA,NA,NA,45600,NA
"147",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT DRUM, NEW YORK","2009","Brigade Complex-Barracks","A","Total",NA,NA,NA,212000,NA
"148",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","SAFETY, DISP, & REHAB FAC","FORT DRUM, NEW YORK","2009","Fire Station","A","Total",NA,NA,NA,27600,NA
"149",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT DRUM, NEW YORK","2009","Unit Maintenance Facilities","A","Total",NA,NA,NA,148000,NA
"150",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","TRAINING BUILDINGS","U.S. MILITARY ACADEMY","2009","Science Facility, Ph 1","A","Total",NA,NA,NA,268000,NA
"151",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","UNACCOM PERSONNEL HOUSING MESS FAC","FORT SILL","2009","Training Complex Upgrade","A","Total",NA,NA,NA,252000,NA
"152",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","RAILROAD TRACKS","MCALESTER","2009","AP3 Connecting Rail","A","Total",NA,NA,NA,23200,NA
"153",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","MUSEUMS & MEMORIALS","CARLISLE BARRACKS","2009","Museum Support Facility","A","Total",NA,NA,NA,53600,NA
"154",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","DEPOT & ARSENAL AMMUNITION STORAGE","LETTERKENNY ARMY DEPOT","2009","Upgrade Munition Igloos Ph 2","A","Total",NA,NA,NA,30000,NA
"155",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","ELECTRONIC & COMMUNICATIONS EQUIPMENT MAINTENANCE FACILITIES","TOBYHANNA ARMY DEPOT","2009","Electronics Maintenance Shop","A","Total",NA,NA,NA,60000,NA
"156",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT JACKSON","2009","Training Complex Upgrade","A","Total",NA,NA,NA,120000,NA
"157",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","CAMP BULLIS","2009","Live Fire Shoot House","A","Total",NA,NA,NA,16800,NA
"158",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","AIRCRAFT MAINTENANCE FACILITIES","CORPUS CHRISTI","2009","Dynamic Component Rebuild Facility","A","Total",NA,NA,NA,156000,NA
"159",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT BLISS","2009","Barracks & Dining","A","Total",NA,NA,NA,1184000,NA
"160",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","AIRFIELD OPERATIONAL BUILDINGS","FORT BLISS","2009","Battalion Complex","A","Total",NA,NA,NA,136000,NA
"161",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","AIRFIELD OPERATIONAL BUILDINGS","FORT BLISS","2009","Brigade/Battalion HQs","A","Total",NA,NA,NA,352000,NA
"162",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","RELIGIOUS FACILITIES","FORT BLISS","2009","Chapel","A","Total",NA,NA,NA,36000,NA
"163",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","FAMILY & CHILD SUPPORT FACILITIES","FORT BLISS","2009","Child Development Center","A","Total",NA,NA,NA,56800,NA
"164",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","OTHER OPERATIONAL","FORT BLISS","2009","Child Development Center","A","Total",NA,NA,NA,34400,NA
"165",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","OTHER OPERATIONAL","FORT BLISS","2009","Child Development Center (0-5)","A","Total",NA,NA,NA,18800,NA
"166",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","AIRFIELD OPERATIONAL BUILDINGS","FORT BLISS","2009","Company Operations Facilities, BCT","A","Total",NA,NA,NA,360000,NA
"167",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","AIRFIELD OPERATIONAL BUILDINGS","FORT BLISS","2009","Company Operations Facilities, BCT1","A","Total",NA,NA,NA,360000,NA
"168",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT BLISS","2009","Digital Multipurpose Range Complex","A","Total",NA,NA,NA,168000,NA
"169",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","CLEARING, GRADING, & LANDSCAPING","FORT BLISS","2009","Infrastructure, IBCT1","A","Total",NA,NA,NA,392000,NA
"170",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","CLEARING, GRADING, & LANDSCAPING","FORT BLISS","2009","Infrastructure, IBCT2","A","Total",NA,NA,NA,4e+05,NA
"171",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","SIDEWALKS & OTHER PAVEMENTS","FORT BLISS","2009","Parking Garage","A","Total",NA,NA,NA,50000,NA
"172",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING BUILDINGS","FORT BLISS","2009","Training Support Center","A","Total",NA,NA,NA,50400,NA
"173",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT BLISS","2009","Unit Maintenance Facilities","A","Total",NA,NA,NA,40800,NA
"174",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT BLISS","2009","Vehicle Maintenance Shops","A","Total",NA,NA,NA,648000,NA
"175",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","RELIGIOUS FACILITIES","FORT HOOD, TEXAS","2009","Chapel w/Rel Education Facility","A","Total",NA,NA,NA,70000,NA
"176",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT HOOD, TEXAS","2009","Unit Maintenance Facilities","A","Total",NA,NA,NA,128000,NA
"177",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT HOOD, TEXAS","2009","Warrior in Tranisiton (WT) Complex","A","Total",NA,NA,NA,256000,NA
"178",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT SAM HOUSTON, TEXAS","2009","AIT Barracks","A","Total",NA,NA,NA,188000,NA
"179",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT SAM HOUSTON, TEXAS","2009","Trainee Barracks Complex","A","Total",NA,NA,NA,384000,NA
"180",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT SAM HOUSTON, TEXAS","2009","Warrior in Transition (WT) Complex","A","Total",NA,NA,NA,348000,NA
"181",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","RED RIVER ARMY DEPOT","2009","Maneuver Systems Sustainment Ctr, Phase 1","A","Total",NA,NA,NA,27600,NA
"182",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","REPLACE TELE. AND SECURITY FORCES FACILITY","FORT BELVOIR","2009","Emergency Services Center","A","Total",NA,NA,NA,28800,NA
"183",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT BELVOIR","2009","Warrior in Transition (WT) Complex","A","Total",NA,NA,NA,304000,NA
"184",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ADMIN BLDGS","FORT EUSTIS","2009","Training Support Center Ph 1","A","Total",NA,NA,NA,54400,NA
"185",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","AIRFIELD OPERATIONAL BUILDINGS","FORT EUSTIS","2009","Unit Operations Facilities","A","Total",NA,NA,NA,57600,NA
"186",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT EUSTIS","2009","Vehicle Paint Facility","A","Total",NA,NA,NA,15600,NA
"187",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","UNACCOM PERSONNEL HOUSING MESS FAC","FORT LEE","2009","Dining Facility","A","Total",NA,NA,NA,42400,NA
"188",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEE","2009","Trainee Barracks Complex","A","Total",NA,NA,NA,360000,NA
"189",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT MYER","2009","Barracks","A","Total",NA,NA,NA,56000,NA
"190",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","AIRFIELD OPERATIONAL BUILDINGS","FORT LEWIS","2009","Battalion Complex","A","Total",NA,NA,NA,404000,NA
"191",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","AIRFIELD OPERATIONAL BUILDINGS","FORT LEWIS","2009","Brigade Complex","A","Total",NA,NA,NA,120000,NA
"192",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","AIRFIELD OPERATIONAL BUILDINGS","FORT LEWIS","2009","Brigade Complex, Incr 3","A","Total",NA,NA,NA,306000,NA
"193",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","FAMILY & CHILD SUPPORT FACILITIES","FORT LEWIS","2009","Child Development Center","A","Total",NA,NA,NA,108000,NA
"194",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEWIS","2009","Warrior in Transition (WT) Complex","A","Total",NA,NA,NA,440000,NA
"195",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","GENERAL","UNSPECIFIED WORLDWIDE LOCATIONS","2009","FY 2009 General Rescission","A","Total",NA,NA,NA,-99000,NA
"196",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","GENERAL","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Foreign Currency Flucation Account","A","Total",NA,NA,NA,304136,NA
"197",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","AIRBORNE","2010","Dining Facility","A","Total",NA,8800,NA,NA,NA
"198",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","AIRBORNE","2010","Waste Management Area","A","Total",NA,22400,NA,NA,NA
"199",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","ALTIMUR","2010","DINING FACILITY","A","Total",NA,8600,NA,NA,NA
"200",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","ALTIMUR","2010","Waste Management Area","A","Total",NA,22400,NA,NA,NA
"201",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","ASADABAD","2010","Waste Management Area","A","Total",NA,22000,NA,NA,NA
"202",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","DEPOT & ARSENAL COVERED STORAGE","BAGRAM AIR BASE, AFGHANISTAN","2010","APS Compound","A","Total",NA,152000,NA,NA,NA
"203",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ROADS","BAGRAM AIR BASE, AFGHANISTAN","2010","Access Roads","A","Total",NA,84000,NA,NA,NA
"204",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2010","Aviation Support Facility","A","Total",NA,10400,NA,NA,NA
"205",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","2010","Barracks","A","Total",NA,74000,NA,NA,NA
"206",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2010","Coalition Operation Center","A","Total",NA,196000,NA,NA,NA
"207",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2010","Command & Control Facility","A","Total",NA,18000,NA,NA,NA
"208",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2010","Command and Control Facility","A","Total",NA,152000,NA,NA,NA
"209",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","OTHER OPERATIONAL","BAGRAM AIR BASE, AFGHANISTAN","2010","Drainage System, Ph 2","A","Total",NA,84000,NA,NA,NA
"210",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","BULK LIQUID FUEL STORAGE","BAGRAM AIR BASE, AFGHANISTAN","2010","Fuel System Ph 6","A","Total",NA,48000,NA,NA,NA
"211",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","OPERATIONAL SUPPORT BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2010","Fuel System Ph 7","A","Total",NA,20000,NA,NA,NA
"212",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2010","MedLog Warehouse","A","Total",NA,13400,NA,NA,NA
"213",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","GROUNDS FENCING, GATES, & GUARD TOWERS","BAGRAM AIR BASE, AFGHANISTAN","2010","Perimeter Fence and Guard Towers","A","Total",NA,28000,NA,NA,NA
"214",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","BLESSING","2010","Waste Management Area","A","Total",NA,22400,NA,NA,NA
"215",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","BOSTICK","2010","Waste Management Area","A","Total",NA,22000,NA,NA,NA
"216",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","DWYER","2010","DINING FACILITY","A","Total",NA,26400,NA,NA,NA
"217",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","BULK LIQUID FUEL STORAGE","DWYER","2010","Fuel System, Ph 1","A","Total",NA,23200,NA,NA,NA
"218",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","DWYER","2010","Waste Management Complex","A","Total",NA,27600,NA,NA,NA
"219",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","FRONTENAC","2010","DINING FACILITY","A","Total",NA,8800,NA,NA,NA
"220",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","GARDEZ","2010","DINING FACILITY","A","Total",NA,8800,NA,NA,NA
"221",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","BULK LIQUID FUEL STORAGE","GARDEZ","2010","Fuel System, Ph 1","A","Total",NA,24000,NA,NA,NA
"222",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD RUNWAYS","GARDEZ","2010","Tactical Runway","A","Total",NA,112000,NA,NA,NA
"223",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","GHAZNI, AFGHANISTAN","2010","Waste Management Complex","A","Total",NA,22000,NA,NA,NA
"224",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","DEPOT & ARSENAL AMMUNITION STORAGE","JALALABAD","2010","Ammunition Supply Point","A","Total",NA,140000,NA,NA,NA
"225",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","JALALABAD","2010","DINING FACILITY","A","Total",NA,17400,NA,NA,NA
